county,precinct,office,district,candidate,party,votes,eslate,escan,absentee_mail,absentee,absentee_eslate,absentee_escan
Daviess,AB,State Representative,13,Jim GLENN,DEM,377,,,,,,
Daviess,A101,State Representative,13,Jim GLENN,DEM,111,,,,,,
Daviess,A102,State Representative,13,Jim GLENN,DEM,103,,,,,,
Daviess,A103,State Representative,13,Jim GLENN,DEM,175,,,,,,
Daviess,A104,State Representative,13,Jim GLENN,DEM,195,,,,,,
Daviess,A105,State Representative,13,Jim GLENN,DEM,229,,,,,,
Daviess,A106,State Representative,13,Jim GLENN,DEM,172,,,,,,
Daviess,A107,State Representative,13,Jim GLENN,DEM,107,,,,,,
Daviess,A108,State Representative,13,Jim GLENN,DEM,105,,,,,,
Daviess,A109,State Representative,13,Jim GLENN,DEM,177,,,,,,
Daviess,A112,State Representative,13,Jim GLENN,DEM,194,,,,,,
Daviess,A113,State Representative,13,Jim GLENN,DEM,113,,,,,,
Daviess,A114,State Representative,13,Jim GLENN,DEM,210,,,,,,
Daviess,A116,State Representative,13,Jim GLENN,DEM,213,,,,,,
Daviess,A118,State Representative,13,Jim GLENN,DEM,100,,,,,,
Daviess,A119,State Representative,13,Jim GLENN,DEM,126,,,,,,
Daviess,A120,State Representative,13,Jim GLENN,DEM,155,,,,,,
Daviess,A121,State Representative,13,Jim GLENN,DEM,141,,,,,,
Daviess,A122,State Representative,13,Jim GLENN,DEM,100,,,,,,
Daviess,A123,State Representative,13,Jim GLENN,DEM,136,,,,,,
Daviess,A124,State Representative,13,Jim GLENN,DEM,259,,,,,,
Daviess,A125,State Representative,13,Jim GLENN,DEM,125,,,,,,
Daviess,A126,State Representative,13,Jim GLENN,DEM,181,,,,,,
Daviess,A127,State Representative,13,Jim GLENN,DEM,180,,,,,,
Daviess,A128,State Representative,13,Jim GLENN,DEM,155,,,,,,
Daviess,A129,State Representative,13,Jim GLENN,DEM,163,,,,,,
Daviess,A130,State Representative,13,Jim GLENN,DEM,167,,,,,,
Daviess,A131,State Representative,13,Jim GLENN,DEM,131,,,,,,
Daviess,A132,State Representative,13,Jim GLENN,DEM,176,,,,,,
Daviess,A133,State Representative,13,Jim GLENN,DEM,138,,,,,,
Daviess,A134,State Representative,13,Jim GLENN,DEM,195,,,,,,
Daviess,A135,State Representative,13,Jim GLENN,DEM,103,,,,,,
Daviess,A136,State Representative,13,Jim GLENN,DEM,153,,,,,,
Daviess,A137,State Representative,13,Jim GLENN,DEM,123,,,,,,
Daviess,A140,State Representative,13,Jim GLENN,DEM,138,,,,,,
Daviess,A142,State Representative,13,Jim GLENN,DEM,244,,,,,,
Daviess,A144,State Representative,13,Jim GLENN,DEM,144,,,,,,
Daviess,A145,State Representative,13,Jim GLENN,DEM,91,,,,,,
Daviess,A148,State Representative,13,Jim GLENN,DEM,167,,,,,,
Daviess,H116,State Representative,13,Jim GLENN,DEM,47,,,,,,
Daviess,AB,State Representative,14,Scott LEWIS,REP,192,,,,,,
Daviess,F101,State Representative,14,Scott LEWIS,REP,318,,,,,,
Daviess,F104,State Representative,14,Scott LEWIS,REP,258,,,,,,
Daviess,G101,State Representative,14,Scott LEWIS,REP,234,,,,,,
Daviess,G102,State Representative,14,Scott LEWIS,REP,184,,,,,,
Daviess,G103,State Representative,14,Scott LEWIS,REP,226,,,,,,
Daviess,G104,State Representative,14,Scott LEWIS,REP,294,,,,,,
Daviess,G105,State Representative,14,Scott LEWIS,REP,135,,,,,,
Daviess,H102,State Representative,14,Scott LEWIS,REP,429,,,,,,
Daviess,H103,State Representative,14,Scott LEWIS,REP,344,,,,,,
Daviess,H104,State Representative,14,Scott LEWIS,REP,295,,,,,,
Daviess,H105,State Representative,14,Scott LEWIS,REP,285,,,,,,
Daviess,H106,State Representative,14,Scott LEWIS,REP,96,,,,,,
Daviess,H107,State Representative,14,Scott LEWIS,REP,333,,,,,,
Daviess,H110,State Representative,14,Scott LEWIS,REP,206,,,,,,
Daviess,H111,State Representative,14,Scott LEWIS,REP,349,,,,,,
Daviess,H112,State Representative,14,Scott LEWIS,REP,357,,,,,,
Daviess,H113,State Representative,14,Scott LEWIS,REP,189,,,,,,
Daviess,H115,State Representative,14,Scott LEWIS,REP,604,,,,,,
Daviess,AB,State Representative,14,Elizabeth M. BELCHER,DEM,129,,,,,,
Daviess,F101,State Representative,14,Elizabeth M. BELCHER,DEM,215,,,,,,
Daviess,F104,State Representative,14,Elizabeth M. BELCHER,DEM,153,,,,,,
Daviess,G101,State Representative,14,Elizabeth M. BELCHER,DEM,110,,,,,,
Daviess,G102,State Representative,14,Elizabeth M. BELCHER,DEM,141,,,,,,
Daviess,G103,State Representative,14,Elizabeth M. BELCHER,DEM,131,,,,,,
Daviess,G104,State Representative,14,Elizabeth M. BELCHER,DEM,179,,,,,,
Daviess,G105,State Representative,14,Elizabeth M. BELCHER,DEM,90,,,,,,
Daviess,H102,State Representative,14,Elizabeth M. BELCHER,DEM,223,,,,,,
Daviess,H103,State Representative,14,Elizabeth M. BELCHER,DEM,248,,,,,,
Daviess,H104,State Representative,14,Elizabeth M. BELCHER,DEM,138,,,,,,
Daviess,H105,State Representative,14,Elizabeth M. BELCHER,DEM,184,,,,,,
Daviess,H106,State Representative,14,Elizabeth M. BELCHER,DEM,77,,,,,,
Daviess,H107,State Representative,14,Elizabeth M. BELCHER,DEM,175,,,,,,
Daviess,H110,State Representative,14,Elizabeth M. BELCHER,DEM,82,,,,,,
Daviess,H111,State Representative,14,Elizabeth M. BELCHER,DEM,228,,,,,,
Daviess,H112,State Representative,14,Elizabeth M. BELCHER,DEM,196,,,,,,
Daviess,H113,State Representative,14,Elizabeth M. BELCHER,DEM,105,,,,,,
Daviess,H115,State Representative,14,Elizabeth M. BELCHER,DEM,307,,,,,,
Hardin,Absentee,Straight Party,,,REP,369,,,105,264,,
Hardin,Absentee,Straight Party,,,DEM,293,,,105,188,,
Hardin,Absentee,U.S. House,2,S Brett Guthrie,,1065,,,235,830,,
Hardin,Absentee,U.S. House,2,Hank Linderman,,561,,,187,374,,
Hardin,Absentee,U.S. House,2,Thomas A Loecken,,26,,,6,20,,
Hardin,Absentee,State Senate,10,Dennis L. Parrett,,1081,,,288,793,,
Hardin,Absentee,State Representative,10,Josh Calloway,,113,,,21,92,,
Hardin,Absentee,State Representative,10,Dean Schamore,,99,,,35,64,,
Hardin,West Point,Straight Party,,,REP,89,18,71,,,,
Hardin,West Point,Straight Party,,,DEM,41,8,33,,,,
Hardin,West Point,U.S. House,2,S Brett Guthrie,,160,35,125,,,,
Hardin,West Point,U.S. House,2,Hank Linderman,,80,21,59,,,,
Hardin,West Point,U.S. House,2,Thomas A Loecken,,4,1,3,,,,
Hardin,West Point,State Senate,10,Dennis L. Parrett,,143,34,109,,,,
Hardin,Radcliff East ,Straight Party,,,REP,131,32,99,,,,
Hardin,Radcliff East ,Straight Party,,,DEM,159,24,135,,,,
Hardin,Radcliff East ,U.S. House,2,S Brett Guthrie,,226,46,180,,,,
Hardin,Radcliff East ,U.S. House,2,Hank Linderman,,217,33,184,,,,
Hardin,Radcliff East ,U.S. House,2,Thomas A Loecken,,21,4,17,,,,
Hardin,Radcliff East ,State Senate,10,Dennis L. Parrett,,312,50,262,,,,
Hardin,Radcliff North ,Straight Party,,,REP,53,0,53,,,,
Hardin,Radcliff North ,Straight Party,,,DEM,112,4,108,,,,
Hardin,Radcliff North ,U.S. House,2,S Brett Guthrie,,109,4,105,,,,
Hardin,Radcliff North ,U.S. House,2,Hank Linderman,,150,6,144,,,,
Hardin,Radcliff North ,U.S. House,2,Thomas A Loecken,,9,0,9,,,,
Hardin,Radcliff North ,State Senate,10,Dennis L. Parrett,,199,7,192,,,,
Hardin,Radcliff Northwest ,Straight Party,,,REP,108,24,84,,,,
Hardin,Radcliff Northwest ,Straight Party,,,DEM,182,27,155,,,,
Hardin,Radcliff Northwest ,U.S. House,2,S Brett Guthrie,,240,34,206,,,,
Hardin,Radcliff Northwest ,U.S. House,2,Hank Linderman,,267,40,227,,,,
Hardin,Radcliff Northwest ,U.S. House,2,Thomas A Loecken,,14,3,11,,,,
Hardin,Radcliff Northwest ,State Senate,10,Dennis L. Parrett,,377,62,315,,,,
Hardin,Radcliff West,Straight Party,,,REP,126,13,113,,,,
Hardin,Radcliff West,Straight Party,,,DEM,145,26,119,,,,
Hardin,Radcliff West,U.S. House,2,S Brett Guthrie,,243,28,215,,,,
Hardin,Radcliff West,U.S. House,2,Hank Linderman,,228,39,189,,,,
Hardin,Radcliff West,U.S. House,2,Thomas A Loecken,,14,1,13,,,,
Hardin,Radcliff West,State Senate,10,Dennis L. Parrett,,316,48,268,,,,
Hardin,Red Hill,Straight Party,,,REP,110,13,97,,,,
Hardin,Red Hill,Straight Party,,,DEM,205,34,171,,,,
Hardin,Red Hill,U.S. House,2,S Brett Guthrie,,218,28,190,,,,
Hardin,Red Hill,U.S. House,2,Hank Linderman,,290,37,253,,,,
Hardin,Red Hill,U.S. House,2,Thomas A Loecken,,25,3,22,,,,
Hardin,Red Hill,State Senate,10,Dennis L. Parrett,,390,49,341,,,,
Hardin,Veterans,Straight Party,,,REP,20,3,17,,,,
Hardin,Veterans,Straight Party,,,DEM,45,15,30,,,,
Hardin,Veterans,U.S. House,2,S Brett Guthrie,,29,5,24,,,,
Hardin,Veterans,U.S. House,2,Hank Linderman,,54,19,35,,,,
Hardin,Veterans,U.S. House,2,Thomas A Loecken,,3,1,2,,,,
Hardin,Veterans,State Senate,10,Dennis L. Parrett,,66,20,46,,,,
Hardin,Veterans,State Representative,10,Josh Calloway,,31,6,25,,,,
Hardin,Veterans,State Representative,10,Dean Schamore,,56,20,36,,,,
Hardin,Radcliff Southwest,Straight Party,,,REP,131,16,115,,,,
Hardin,Radcliff Southwest,Straight Party,,,DEM,153,29,124,,,,
Hardin,Radcliff Southwest,U.S. House,2,S Brett Guthrie,,256,40,216,,,,
Hardin,Radcliff Southwest,U.S. House,2,Hank Linderman,,216,45,171,,,,
Hardin,Radcliff Southwest,U.S. House,2,Thomas A Loecken,,22,2,20,,,,
Hardin,Radcliff Southwest,State Senate,10,Dennis L. Parrett,,338,68,270,,,,
Hardin,Radcliff Southwest,State Representative,10,Josh Calloway,,245,36,209,,,,
Hardin,Radcliff Southwest,State Representative,10,Dean Schamore,,248,51,197,,,,
Hardin,Fort Knox 26,Straight Party,,,REP,66,2,64,,,,
Hardin,Fort Knox 26,Straight Party,,,DEM,70,1,69,,,,
Hardin,Fort Knox 26,U.S. House,2,S Brett Guthrie,,106,3,103,,,,
Hardin,Fort Knox 26,U.S. House,2,Hank Linderman,,103,1,102,,,,
Hardin,Fort Knox 26,U.S. House,2,Thomas A Loecken,,7,0,7,,,,
Hardin,Fort Knox 26,State Senate,10,Dennis L. Parrett,,145,2,143,,,,
Hardin,Fort Knox 27,Straight Party,,,REP,6,0,6,,,,
Hardin,Fort Knox 27,Straight Party,,,DEM,9,0,9,,,,
Hardin,Fort Knox 27,U.S. House,2,S Brett Guthrie,,10,1,9,,,,
Hardin,Fort Knox 27,U.S. House,2,Hank Linderman,,12,1,11,,,,
Hardin,Fort Knox 27,U.S. House,2,Thomas A Loecken,,1,1,0,,,,
Hardin,Fort Knox 27,State Senate,10,Dennis L. Parrett,,16,3,13,,,,
Hardin,Radcliff South,Straight Party,,,REP,76,1,75,,,,
Hardin,Radcliff South,Straight Party,,,DEM,74,2,72,,,,
Hardin,Radcliff South,U.S. House,2,S Brett Guthrie,,173,1,172,,,,
Hardin,Radcliff South,U.S. House,2,Hank Linderman,,106,2,104,,,,
Hardin,Radcliff South,U.S. House,2,Thomas A Loecken,,15,1,14,,,,
Hardin,Radcliff South,State Senate,10,Dennis L. Parrett,,194,4,190,,,,
Hardin,Radcliff Southeast,Straight Party,,,REP,113,27,86,,,,
Hardin,Radcliff Southeast,Straight Party,,,DEM,233,41,192,,,,
Hardin,Radcliff Southeast,U.S. House,2,S Brett Guthrie,,249,42,207,,,,
Hardin,Radcliff Southeast,U.S. House,2,Hank Linderman,,330,54,276,,,,
Hardin,Radcliff Southeast,U.S. House,2,Thomas A Loecken,,16,4,12,,,,
Hardin,Radcliff Southeast,State Senate,10,Dennis L. Parrett,,432,76,356,,,,
Hardin,Radcliff Southeast,State Representative,10,Josh Calloway,,241,41,200,,,,
Hardin,Radcliff Southeast,State Representative,10,Dean Schamore,,350,59,291,,,,
Hardin,Shelton,Straight Party,,,REP,167,7,160,,,,
Hardin,Shelton,Straight Party,,,DEM,288,23,265,,,,
Hardin,Shelton,U.S. House,2,S Brett Guthrie,,316,13,303,,,,
Hardin,Shelton,U.S. House,2,Hank Linderman,,420,27,393,,,,
Hardin,Shelton,U.S. House,2,Thomas A Loecken,,23,2,21,,,,
Hardin,Shelton,State Senate,10,Dennis L. Parrett,,577,35,542,,,,
Hardin,Woodland,Straight Party,,,REP,111,14,97,,,,
Hardin,Woodland,Straight Party,,,DEM,205,47,158,,,,
Hardin,Woodland,U.S. House,2,S Brett Guthrie,,231,28,203,,,,
Hardin,Woodland,U.S. House,2,Hank Linderman,,297,57,240,,,,
Hardin,Woodland,U.S. House,2,Thomas A Loecken,,23,6,17,,,,
Hardin,Woodland,State Senate,10,Dennis L. Parrett,,410,75,335,,,,
Hardin,Woodland,State Representative,10,Josh Calloway,,218,27,191,,,,
Hardin,Woodland,State Representative,10,Dean Schamore,,331,64,267,,,,
Hardin,Longview,Straight Party,,,REP,127,37,90,,,,
Hardin,Longview,Straight Party,,,DEM,84,22,62,,,,
Hardin,Longview,U.S. House,2,S Brett Guthrie,,252,61,191,,,,
Hardin,Longview,U.S. House,2,Hank Linderman,,129,33,96,,,,
Hardin,Longview,U.S. House,2,Thomas A Loecken,,11,1,10,,,,
Hardin,Longview,State Senate,10,Dennis L. Parrett,,259,64,195,,,,
Hardin,Parkway,Straight Party,,,REP,120,17,103,,,,
Hardin,Parkway,Straight Party,,,DEM,189,27,162,,,,
Hardin,Parkway,U.S. House,2,S Brett Guthrie,,222,39,183,,,,
Hardin,Parkway,U.S. House,2,Hank Linderman,,256,39,217,,,,
Hardin,Parkway,U.S. House,2,Thomas A Loecken,,13,1,12,,,,
Hardin,Parkway,State Senate,10,Dennis L. Parrett,,359,60,299,,,,
Hardin,Highlands,Straight Party,,,REP,98,24,74,,,,
Hardin,Highlands,Straight Party,,,DEM,61,7,54,,,,
Hardin,Highlands,U.S. House,2,S Brett Guthrie,,360,68,292,,,,
Hardin,Highlands,U.S. House,2,Hank Linderman,,150,26,124,,,,
Hardin,Highlands,U.S. House,2,Thomas A Loecken,,9,2,7,,,,
Hardin,Highlands,State Senate,10,Dennis L. Parrett,,355,68,287,,,,
Hardin,City Park,Straight Party,,,REP,101,21,80,,,,
Hardin,City Park,Straight Party,,,DEM,186,39,147,,,,
Hardin,City Park,U.S. House,2,S Brett Guthrie,,290,49,241,,,,
Hardin,City Park,U.S. House,2,Hank Linderman,,285,52,233,,,,
Hardin,City Park,U.S. House,2,Thomas A Loecken,,18,0,18,,,,
Hardin,City Park,State Senate,10,Dennis L. Parrett,,460,84,376,,,,
Hardin,Colesburg,Straight Party,,,REP,240,46,194,,,,
Hardin,Colesburg,Straight Party,,,DEM,83,17,66,,,,
Hardin,Colesburg,U.S. House,2,S Brett Guthrie,,477,83,394,,,,
Hardin,Colesburg,U.S. House,2,Hank Linderman,,165,35,130,,,,
Hardin,Colesburg,U.S. House,2,Thomas A Loecken,,22,1,21,,,,
Hardin,Colesburg,State Senate,10,Dennis L. Parrett,,355,70,285,,,,
Hardin,Tunnel Hill,Straight Party,,,REP,251,15,236,,,,
Hardin,Tunnel Hill,Straight Party,,,DEM,148,9,139,,,,
Hardin,Tunnel Hill,U.S. House,2,S Brett Guthrie,,688,47,641,,,,
Hardin,Tunnel Hill,U.S. House,2,Hank Linderman,,272,16,256,,,,
Hardin,Tunnel Hill,U.S. House,2,Thomas A Loecken,,19,1,18,,,,
Hardin,Tunnel Hill,State Senate,10,Dennis L. Parrett,,610,45,565,,,,
Hardin,Lincoln Trail North ,Straight Party,,,REP,121,21,100,,,,
Hardin,Lincoln Trail North ,Straight Party,,,DEM,54,11,43,,,,
Hardin,Lincoln Trail North ,U.S. House,2,S Brett Guthrie,,330,55,275,,,,
Hardin,Lincoln Trail North ,U.S. House,2,Hank Linderman,,138,22,116,,,,
Hardin,Lincoln Trail North ,U.S. House,2,Thomas A Loecken,,14,4,10,,,,
Hardin,Lincoln Trail North ,State Senate,10,Dennis L. Parrett,,331,63,268,,,,
Hardin,Lincoln Trail South,Straight Party,,,REP,212,51,161,,,,
Hardin,Lincoln Trail South,Straight Party,,,DEM,135,30,105,,,,
Hardin,Lincoln Trail South,U.S. House,2,S Brett Guthrie,,513,117,396,,,,
Hardin,Lincoln Trail South,U.S. House,2,Hank Linderman,,251,47,204,,,,
Hardin,Lincoln Trail South,U.S. House,2,Thomas A Loecken,,16,2,14,,,,
Hardin,Lincoln Trail South,State Senate,10,Dennis L. Parrett,,515,114,401,,,,
Hardin,Etown East,Straight Party,,,REP,71,7,64,,,,
Hardin,Etown East,Straight Party,,,DEM,128,22,106,,,,
Hardin,Etown East,U.S. House,2,S Brett Guthrie,,216,28,188,,,,
Hardin,Etown East,U.S. House,2,Hank Linderman,,206,32,174,,,,
Hardin,Etown East,U.S. House,2,Thomas A Loecken,,9,1,8,,,,
Hardin,Etown East,State Senate,10,Dennis L. Parrett,,340,49,291,,,,
Hardin,Mantle,Straight Party,,,REP,89,4,85,,,,
Hardin,Mantle,Straight Party,,,DEM,105,2,103,,,,
Hardin,Mantle,U.S. House,2,S Brett Guthrie,,226,6,220,,,,
Hardin,Mantle,U.S. House,2,Hank Linderman,,176,6,170,,,,
Hardin,Mantle,U.S. House,2,Thomas A Loecken,,10,1,9,,,,
Hardin,Mantle,State Senate,10,Dennis L. Parrett,,292,6,286,,,,
Hardin,Freeman,Straight Party,,,REP,188,34,154,,,,
Hardin,Freeman,Straight Party,,,DEM,138,25,113,,,,
Hardin,Freeman,U.S. House,2,S Brett Guthrie,,544,71,473,,,,
Hardin,Freeman,U.S. House,2,Hank Linderman,,294,41,253,,,,
Hardin,Freeman,U.S. House,2,Thomas A Loecken,,22,2,20,,,,
Hardin,Freeman,State Senate,10,Dennis L. Parrett,,583,81,502,,,,
Hardin,Oaklawn,Straight Party,,,REP,143,29,114,,,,
Hardin,Oaklawn,Straight Party,,,DEM,125,25,100,,,,
Hardin,Oaklawn,U.S. House,2,S Brett Guthrie,,422,66,356,,,,
Hardin,Oaklawn,U.S. House,2,Hank Linderman,,243,37,206,,,,
Hardin,Oaklawn,U.S. House,2,Thomas A Loecken,,13,3,10,,,,
Hardin,Oaklawn,State Senate,10,Dennis L. Parrett,,462,74,388,,,,
Hardin,Pine Valley,Straight Party,,,REP,236,11,225,,,,
Hardin,Pine Valley,Straight Party,,,DEM,256,13,243,,,,
Hardin,Pine Valley,U.S. House,2,S Brett Guthrie,,624,28,596,,,,
Hardin,Pine Valley,U.S. House,2,Hank Linderman,,440,17,423,,,,
Hardin,Pine Valley,U.S. House,2,Thomas A Loecken,,22,1,21,,,,
Hardin,Pine Valley,State Senate,10,Dennis L. Parrett,,730,35,695,,,,
Hardin,Helmwood Heights,Straight Party,,,REP,209,6,203,,,,
Hardin,Helmwood Heights,Straight Party,,,DEM,205,4,201,,,,
Hardin,Helmwood Heights,U.S. House,2,S Brett Guthrie,,533,11,522,,,,
Hardin,Helmwood Heights,U.S. House,2,Hank Linderman,,368,7,361,,,,
Hardin,Helmwood Heights,U.S. House,2,Thomas A Loecken,,18,1,17,,,,
Hardin,Helmwood Heights,State Senate,10,Dennis L. Parrett,,622,13,609,,,,
Hardin,Helm,Straight Party,,,REP,104,8,96,,,,
Hardin,Helm,Straight Party,,,DEM,126,3,123,,,,
Hardin,Helm,U.S. House,2,S Brett Guthrie,,186,9,177,,,,
Hardin,Helm,U.S. House,2,Hank Linderman,,165,4,161,,,,
Hardin,Helm,U.S. House,2,Thomas A Loecken,,6,0,6,,,,
Hardin,Helm,State Senate,10,Dennis L. Parrett,,242,9,233,,,,
Hardin,Central,Straight Party,,,REP,63,0,63,,,,
Hardin,Central,Straight Party,,,DEM,70,4,66,,,,
Hardin,Central,U.S. House,2,S Brett Guthrie,,208,2,206,,,,
Hardin,Central,U.S. House,2,Hank Linderman,,151,6,145,,,,
Hardin,Central,U.S. House,2,Thomas A Loecken,,6,0,6,,,,
Hardin,Central,State Senate,10,Dennis L. Parrett,,297,8,289,,,,
Hardin,Etown North,Straight Party,,,REP,84,7,77,,,,
Hardin,Etown North,Straight Party,,,DEM,87,2,85,,,,
Hardin,Etown North,U.S. House,2,S Brett Guthrie,,227,15,212,,,,
Hardin,Etown North,U.S. House,2,Hank Linderman,,200,9,191,,,,
Hardin,Etown North,U.S. House,2,Thomas A Loecken,,10,0,10,,,,
Hardin,Etown North,State Senate,10,Dennis L. Parrett,,323,14,309,,,,
Hardin,Etown West,Straight Party,,,REP,151,17,134,,,,
Hardin,Etown West,Straight Party,,,DEM,145,23,122,,,,
Hardin,Etown West,U.S. House,2,S Brett Guthrie,,548,76,472,,,,
Hardin,Etown West,U.S. House,2,Hank Linderman,,306,42,264,,,,
Hardin,Etown West,U.S. House,2,Thomas A Loecken,,14,1,13,,,,
Hardin,Etown West,State Senate,10,Dennis L. Parrett,,621,100,521,,,,
Hardin,Valley Creek,Straight Party,,,REP,62,10,52,,,,
Hardin,Valley Creek,Straight Party,,,DEM,63,10,53,,,,
Hardin,Valley Creek,U.S. House,2,S Brett Guthrie,,174,26,148,,,,
Hardin,Valley Creek,U.S. House,2,Hank Linderman,,119,18,101,,,,
Hardin,Valley Creek,U.S. House,2,Thomas A Loecken,,8,1,7,,,,
Hardin,Valley Creek,State Senate,10,Dennis L. Parrett,,213,31,182,,,,
Hardin,Memorial,Straight Party,,,REP,110,23,87,,,,
Hardin,Memorial,Straight Party,,,DEM,116,16,100,,,,
Hardin,Memorial,U.S. House,2,S Brett Guthrie,,322,62,260,,,,
Hardin,Memorial,U.S. House,2,Hank Linderman,,210,36,174,,,,
Hardin,Memorial,U.S. House,2,Thomas A Loecken,,11,0,11,,,,
Hardin,Memorial,State Senate,10,Dennis L. Parrett,,408,80,328,,,,
Hardin,Van Meter City,Straight Party,,,REP,57,15,42,,,,
Hardin,Van Meter City,Straight Party,,,DEM,70,25,45,,,,
Hardin,Van Meter City,U.S. House,2,S Brett Guthrie,,177,45,132,,,,
Hardin,Van Meter City,U.S. House,2,Hank Linderman,,114,35,79,,,,
Hardin,Van Meter City,U.S. House,2,Thomas A Loecken,,12,3,9,,,,
Hardin,Van Meter City,State Senate,10,Dennis L. Parrett,,234,72,162,,,,
Hardin,Haycraft,Straight Party,,,REP,80,16,64,,,,
Hardin,Haycraft,Straight Party,,,DEM,168,26,142,,,,
Hardin,Haycraft,U.S. House,2,S Brett Guthrie,,200,31,169,,,,
Hardin,Haycraft,U.S. House,2,Hank Linderman,,250,39,211,,,,
Hardin,Haycraft,U.S. House,2,Thomas A Loecken,,17,3,14,,,,
Hardin,Haycraft,State Senate,10,Dennis L. Parrett,,368,57,311,,,,
Hardin,Van Meter,Straight Party,,,REP,129,20,109,,,,
Hardin,Van Meter,Straight Party,,,DEM,123,21,102,,,,
Hardin,Van Meter,U.S. House,2,S Brett Guthrie,,405,63,342,,,,
Hardin,Van Meter,U.S. House,2,Hank Linderman,,211,29,182,,,,
Hardin,Van Meter,U.S. House,2,Thomas A Loecken,,18,1,17,,,,
Hardin,Van Meter,State Senate,10,Dennis L. Parrett,,443,76,367,,,,
Hardin,Chelf,Straight Party,,,REP,148,3,145,,,,
Hardin,Chelf,Straight Party,,,DEM,66,0,66,,,,
Hardin,Chelf,U.S. House,2,S Brett Guthrie,,438,14,424,,,,
Hardin,Chelf,U.S. House,2,Hank Linderman,,131,0,131,,,,
Hardin,Chelf,U.S. House,2,Thomas A Loecken,,9,0,9,,,,
Hardin,Chelf,State Senate,10,Dennis L. Parrett,,365,6,359,,,,
Hardin,Country Club,Straight Party,,,REP,214,33,181,,,,
Hardin,Country Club,Straight Party,,,DEM,106,25,81,,,,
Hardin,Country Club,U.S. House,2,S Brett Guthrie,,689,111,578,,,,
Hardin,Country Club,U.S. House,2,Hank Linderman,,225,49,176,,,,
Hardin,Country Club,U.S. House,2,Thomas A Loecken,,19,0,19,,,,
Hardin,Country Club,State Senate,10,Dennis L. Parrett,,628,120,508,,,,
Hardin,Glendale,Straight Party,,,REP,176,26,150,,,,
Hardin,Glendale,Straight Party,,,DEM,106,12,94,,,,
Hardin,Glendale,U.S. House,2,S Brett Guthrie,,554,80,474,,,,
Hardin,Glendale,U.S. House,2,Hank Linderman,,221,26,195,,,,
Hardin,Glendale,U.S. House,2,Thomas A Loecken,,25,3,22,,,,
Hardin,Glendale,State Senate,10,Dennis L. Parrett,,515,68,447,,,,
Hardin,South Dixie,Straight Party,,,REP,170,41,129,,,,
Hardin,South Dixie,Straight Party,,,DEM,78,18,60,,,,
Hardin,South Dixie,U.S. House,2,S Brett Guthrie,,438,73,365,,,,
Hardin,South Dixie,U.S. House,2,Hank Linderman,,165,32,133,,,,
Hardin,South Dixie,U.S. House,2,Thomas A Loecken,,9,2,7,,,,
Hardin,South Dixie,State Senate,10,Dennis L. Parrett,,379,68,311,,,,
Hardin,Sonora,Straight Party,,,REP,120,26,94,,,,
Hardin,Sonora,Straight Party,,,DEM,74,14,60,,,,
Hardin,Sonora,U.S. House,2,S Brett Guthrie,,376,81,295,,,,
Hardin,Sonora,U.S. House,2,Hank Linderman,,149,27,122,,,,
Hardin,Sonora,U.S. House,2,Thomas A Loecken,,16,2,14,,,,
Hardin,Sonora,State Senate,10,Dennis L. Parrett,,398,87,311,,,,
Hardin,Upton,Straight Party,,,REP,61,18,43,,,,
Hardin,Upton,Straight Party,,,DEM,45,13,32,,,,
Hardin,Upton,U.S. House,2,S Brett Guthrie,,223,76,147,,,,
Hardin,Upton,U.S. House,2,Hank Linderman,,77,23,54,,,,
Hardin,Upton,U.S. House,2,Thomas A Loecken,,13,4,9,,,,
Hardin,Upton,State Senate,10,Dennis L. Parrett,,227,79,148,,,,
Hardin,Cash,Straight Party,,,REP,29,9,20,,,,
Hardin,Cash,Straight Party,,,DEM,9,3,6,,,,
Hardin,Cash,U.S. House,2,S Brett Guthrie,,45,14,31,,,,
Hardin,Cash,U.S. House,2,Hank Linderman,,9,3,6,,,,
Hardin,Cash,U.S. House,2,Thomas A Loecken,,0,0,0,,,,
Hardin,Cash,State Senate,10,Dennis L. Parrett,,26,9,17,,,,
Hardin,Eastview,Straight Party,,,REP,92,36,56,,,,
Hardin,Eastview,Straight Party,,,DEM,34,12,22,,,,
Hardin,Eastview,U.S. House,2,S Brett Guthrie,,215,76,139,,,,
Hardin,Eastview,U.S. House,2,Hank Linderman,,67,19,48,,,,
Hardin,Eastview,U.S. House,2,Thomas A Loecken,,5,1,4,,,,
Hardin,Eastview,State Senate,10,Dennis L. Parrett,,182,59,123,,,,
Hardin,Stephensburg,Straight Party,,,REP,118,14,104,,,,
Hardin,Stephensburg,Straight Party,,,DEM,43,8,35,,,,
Hardin,Stephensburg,U.S. House,2,S Brett Guthrie,,313,48,265,,,,
Hardin,Stephensburg,U.S. House,2,Hank Linderman,,97,20,77,,,,
Hardin,Stephensburg,U.S. House,2,Thomas A Loecken,,6,1,5,,,,
Hardin,Stephensburg,State Senate,10,Dennis L. Parrett,,271,53,218,,,,
Hardin,Meeting Creek,Straight Party,,,REP,136,12,124,,,,
Hardin,Meeting Creek,Straight Party,,,DEM,44,7,37,,,,
Hardin,Meeting Creek,U.S. House,2,S Brett Guthrie,,268,22,246,,,,
Hardin,Meeting Creek,U.S. House,2,Hank Linderman,,77,13,64,,,,
